,last
2497,25093
2498,25098
2499,25094
2500,25094
2501,25095
2502,25099
2503,25096
2504,25095
2505,25092
2506,25095
2507,25096
2508,25093
2509,25091
2510,25093
2511,25092
2512,25090
2513,25093
2514,25095
2515,25093
2516,25093
2517,25090
2518,25092
2519,25092
2520,25097
2521,25095
2522,25090
2523,25088
2524,25091
2525,25091
2526,25095
2527,25088
2528,25088
2529,25088
2530,25094
2531,25100
2532,25100
2533,25103
2534,25100
2535,25100
2536,25100
2537,25100
2538,25100
2539,25100
2540,25100
2541,25100
2542,25099
2543,25096
2544,25095
2545,25091
2546,25091
2547,25093
2548,25092
2549,25090
2550,25087
2551,25086
2552,25088
2553,25088
2554,25088
2555,25090
2556,25095
2557,25092
2558,25089
2559,25090
2560,25091
2561,25090
2562,25094
2563,25096
2564,25090
2565,25090
2566,25088
2567,25087
2568,25085
2569,25083
2570,25083
2571,25084
2572,25084
2573,25082
2574,25082
2575,25084
2576,25080
2577,25078
2578,25079
2579,25083
2580,25085
2581,25090
2582,25092
2583,25095
2584,25092
2585,25091
2586,25092
2587,25090
2588,25090
2589,25090
2590,25091
2591,25089
2592,25092
2593,25094
2594,25097
2595,25095
2596,25094
2597,25091
2598,25090
2599,25087
2600,25089
2601,25089
2602,25091
2603,25088
2604,25086
2605,25085
2606,25080
2607,25079
2608,25079
2609,25080
2610,25080
2611,25080
2612,25078
2613,25081
2614,25075
2615,25074
2616,25077
2617,25076
2618,25075
2619,25080
2620,25079
2621,25076
2622,25072
2623,25070
2624,25072
2625,25072
2626,25070
2627,25068
2628,25067
2629,25065
2630,25065
2631,25066
2632,25066
2633,25070
2634,25072
2635,25073
2636,25070
2637,25074
2638,25073
2639,25070
2640,25067
2641,25070
2642,25069
2643,25066
2644,25065
2645,25065
2646,25065
2647,25067
2648,25068
2649,25068
2650,25073
2651,25074
2652,25076
2653,25078
2654,25079
2655,25080
2656,25083
2657,25085
2658,25086
2659,25085
2660,25088
2661,25082
2662,25080
2663,25078
2664,25073
2665,25071
2666,25072
2667,25072
2668,25073
2669,25076
2670,25078
2671,25080
2672,25078
2673,25079
2674,25075
2675,25078
2676,25076
2677,25075
2678,25076
2679,25074
2680,25077
2681,25077
2682,25084
2683,25086
2684,25086
2685,25079
2686,25081
2687,25077
2688,25074
2689,25072
2690,25074
2691,25070
2692,25071
2693,25067
2694,25067
2695,25074
2696,25074
2697,25068
2698,25064
2699,25063
2700,25062
2701,25063
2702,25062
2703,25061
2704,25061
2705,25066
2706,25068
2707,25071
2708,25074
2709,25072
2710,25068
2711,25069
2712,25075
2713,25072
2714,25077
2715,25077
2716,25075
2717,25073
2718,25072
2719,25070
2720,25070
2721,25069
2722,25067
2723,25066
2724,25065
2725,25066
2726,25072
2727,25070
2728,25066
2729,25066
2730,25066
2731,25065
2732,25063
2733,25064
2734,25064
2735,25061
2736,25060
2737,25060
2738,25062
2739,25065
2740,25061
2741,24605
2742,25060
2743,25061
2744,25061
2745,25064
2746,25063
2747,25060
2748,25067
2749,25065
2750,25068
2751,25064
2752,25061
2753,25065
2754,25063
2755,25063
2756,25063
2757,25060
2758,25061
2759,25063
2760,25061
2761,25059
2762,25062
2763,25065
2764,25066
2765,25062
2766,25059
2767,25068
2768,25069
2769,25070
2770,25069
2771,25068
2772,25066
2773,25065
2774,25071
2775,25070
2776,25073
2777,25073
2778,25075
2779,25074
2780,25076
2781,25070
2782,25074
2783,25075
2784,25078
2785,25076
2786,25074
2787,25072
2788,25073
2789,25076
2790,25073
2791,25074
2792,25072
2793,25070
2794,25070
2795,25068
2796,25070
2797,25074
2798,25076
2799,25078
2800,25078
2801,25078
2802,25080
2803,25085
2804,25087
2805,25087
2806,25087
2807,25088
2808,25090
2809,25093
2810,25093
2811,25093
2812,25095
2813,25096
2814,25097
2815,25100
2816,25098
2817,25098
2818,25095
2819,25090
2820,25091
2821,25088
2822,25087
2823,25086
2824,25084
2825,25082
2826,25082
2827,25082
2828,25083
2829,25082
2830,25078
2831,25077
2832,25077
2833,25081
2834,25080
2835,25077
2836,25078
2837,25075
2838,25075
2839,25075
2840,25072
2841,25068
2842,25072
2843,25070
2844,25069
2845,25071
2846,25071
2847,25070
2848,25067
2849,25065
2850,25071
2851,25067
2852,25065
2853,25066
2854,25062
2855,25062
2856,25061
2857,25062
2858,25065
2859,25066
2860,25068
2861,25071
2862,25069
2863,25066
2864,25072
2865,25073
2866,25079
2867,25081
2868,25078
2869,25079
2870,25076
2871,25074
2872,25073
2873,25070
2874,25072
2875,25072
2876,25066
2877,25067
2878,25064
2879,25065
2880,25066
2881,25065
2882,25064
2883,25061
2884,25060
2885,25059
2886,25059
2887,25057
2888,25056
2889,25056
2890,25059
2891,25060
2892,25059
2893,25056
2894,25060
2895,25063
2896,25058
2897,25058
2898,25062
2899,25062
2900,25063
2901,25063
2902,25066
2903,25071
2904,25075
2905,25077
2906,25078
2907,25079
2908,25081
2909,25082
2910,25081
2911,25080
2912,25086
2913,25085
2914,25085
2915,25084
2916,25088
2917,25087
2918,25086
2919,25089
2920,25090
2921,25089
2922,25089
2923,25089
2924,25091
2925,25092
2926,25093
2927,25092
2928,25089
2929,25090
2930,25091
2931,25092
2932,25093
2933,25090
2934,25090
2935,25092
2936,25091
2937,25090
2938,25090
2939,25090
2940,25089
2941,25087
2942,25084
2943,25086
2944,25088
2945,25086
2946,25082
2947,25082
2948,25084
2949,25080
2950,25087
2951,25084
2952,25082
2953,25078
2954,25077
2955,25077
2956,25075
2957,25074
2958,25078
2959,25081
2960,25084
2961,25083
2962,25086
2963,25085
2964,25088
2965,25087
2966,25085
2967,25083
2968,25083
2969,25085
2970,25084
2971,25077
2972,25077
2973,25077
2974,25073
2975,25075
2976,25075
2977,25070
2978,25070
2979,25070
2980,25071
2981,25076
2982,25075
2983,25082
2984,25085
2985,25079
2986,25078
2987,25078
2988,25077
2989,25074
2990,25072
2991,25070
2992,25071
2993,25069
2994,25066
2995,25068
2996,25071
2997,25074
2998,25070
2999,25072
3000,25075
3001,25080
3002,25074
3003,25073
3004,25077
3005,25077
3006,25078
3007,25080
3008,25079
3009,25076
3010,25073
3011,25077
3012,25077
3013,25079
3014,25078
3015,25080
3016,25080
3017,25082
3018,25083
3019,25080
3020,25082
3021,25084
3022,25084
3023,25083
3024,25083
3025,25084
3026,25084
3027,25083
3028,25082
3029,25086
3030,25089
3031,25085
3032,25082
3033,25080
3034,25079
3035,25077
3036,25074
3037,25078
3038,25081
3039,25087
3040,25082
3041,25077
3042,25077
3043,25077
3044,25083
3045,25080
3046,25076
3047,25079
3048,25076
3049,25082
3050,25082
3051,25083
3052,25085
3053,25087
3054,25087
3055,25089
3056,25090
3057,25090
3058,25091
3059,25090
3060,25090
3061,25092
3062,25091
3063,25092
3064,25093
3065,25096
3066,25095
3067,25098
3068,25099
3069,25099
3070,25100
3071,25097
3072,25095
3073,25095
3074,25096
3075,25098
3076,25097
3077,25096
3078,25099
3079,25094
3080,25095
3081,25100
3082,25100
3083,25102
3084,25106
3085,25105
3086,25108
3087,25102
3088,25100
3089,25099
3090,25100
3091,25101
3092,25100
3093,25097
3094,25095
3095,25092
3096,25095
3097,25097
3098,25099
3099,25098
3100,25094
3101,25090
3102,25090
3103,25093
3104,25092
3105,25092
3106,25091
3107,25093
3108,25090
3109,25087
3110,25089
3111,25090
3112,25092
3113,25097
3114,25101
3115,25100
3116,25103
3117,25103
3118,25102
3119,25105
3120,25108
3121,25110
3122,25110
3123,25110
3124,25111
3125,25111
3126,25113
3127,25112
3128,25111
3129,25109
3130,25107
3131,25109
3132,25110
3133,25110
3134,25110
3135,25110
3136,25112
3137,25110
3138,25109
3139,25109
3140,25107
3141,25106
3142,25103
3143,25102
3144,25105
3145,25106
3146,25107
3147,25106
3148,25106
3149,25110
3150,25107
3151,25105
3152,25101
3153,25097
3154,25095
3155,25097
3156,25093
3157,25093
3158,25097
3159,25092
3160,25090
3161,25097
3162,25101
3163,25100
3164,25100
3165,25098
3166,25097
3167,25101
3168,25106
3169,25108
3170,25107
3171,25103
3172,25098
3173,25097
3174,25094
3175,25093
3176,25093
3177,25090
3178,25089
3179,25087
3180,25090
3181,25087
3182,25085
3183,25084
3184,25085
3185,25083
3186,25088
3187,25086
3188,25088
3189,25085
3190,25088
3191,25091
3192,25086
3193,25084
3194,25082
3195,25081
3196,25082
3197,25083
3198,25086
3199,25087
3200,25089
3201,25089
3202,25089
3203,25085
3204,25080
3205,25078
3206,25080
3207,25078
3208,25079
3209,25083
3210,25085
3211,25082
3212,25081
3213,25077
3214,25076
3215,25077
3216,25074
3217,25075
3218,25072
3219,25073
3220,25071
3221,25074
3222,25070
3223,25071
3224,25068
3225,25068
3226,25069
3227,25067
3228,25068
3229,25067
3230,25065
3231,25065
3232,25064
3233,25065
3234,25063
3235,25063
3236,25062
3237,25063
3238,25063
3239,25063
3240,25067
3241,25063
3242,25061
3243,25060
3244,25059
3245,25058
3246,25056
3247,25055
3248,25052
3249,25051
3250,25050
3251,25050
3252,25051
3253,25052
3254,25057
3255,25056
3256,25059
3257,25060
3258,25061
3259,25061
3260,25060
3261,25058
3262,25058
3263,25057
3264,25058
3265,25056
3266,25062
3267,25060
3268,25061
3269,25062
3270,25060
3271,25058
3272,25056
3273,25052
3274,25055
3275,25050
3276,25049
3277,25049
3278,25045
3279,25044
3280,25044
3281,25044
3282,25042
3283,25040
3284,25040
3285,25038
3286,25035
3287,25037
3288,25034
3289,25040
3290,25040
3291,25037
3292,25035
3293,25035
3294,25037
3295,25033
3296,25036
3297,25036
3298,25036
3299,25039
3300,25041
3301,25043
3302,25044
3303,25042
3304,25044
3305,25044
3306,25050
3307,25044
3308,25049
3309,25047
3310,25043
3311,25043
3312,25051
3313,25051
3314,25050
3315,25049
3316,25050
3317,25055
3318,25048
3319,25052
3320,25047
3321,25047
3322,25052
3323,25053
3324,25055
3325,25057
3326,25058
3327,25057
3328,25056
3329,25060
3330,25061
3331,25056
3332,25053
3333,25050
3334,25048
3335,25044
3336,25043
3337,25045
3338,25044
3339,25048
3340,25050
3341,25052
3342,25054
3343,25058
3344,25062
3345,25063
3346,25060
3347,25062
3348,25063
3349,25060
3350,25065
3351,25066
3352,25066
3353,25064
3354,25061
3355,25062
3356,25065
3357,25068
3358,25060
3359,25060
3360,25060
3361,25062
3362,25054
3363,25055
3364,25056
3365,25056
3366,25055
3367,25056
3368,25059
3369,25061
3370,25055
3371,25062
3372,25060
3373,25063
3374,25059
3375,25057
3376,25060
3377,25061
3378,25061
3379,25055
3380,25058
3381,25062
3382,25064
3383,25065
3384,25065
3385,25066
3386,25058
3387,25058
3388,25059
3389,25060
3390,25055
3391,25052
3392,25062
3393,25064
3394,25062
3395,25062
3396,25065
3397,25067
3398,25068
3399,25071
3400,25072
3401,25075
3402,25075
3403,25078
3404,25076
3405,25073
3406,25067
3407,25062
3408,25059
3409,25059
3410,25058
3411,25057
3412,25061
3413,25062
3414,25066
3415,25061
3416,25058
3417,25057
3418,25054
3419,25053
3420,25052
3421,25053
3422,25051
3423,25052
3424,25050
3425,25048
3426,25053
3427,25049
3428,25046
3429,25044
3430,25046
3431,25044
3432,25044
3433,25041
3434,25042
3435,25042
3436,25041
3437,25045
3438,25046
3439,25048
3440,25048
3441,25046
3442,25043
3443,25040
3444,25038
3445,25039
3446,25044
3447,25049
3448,25054
3449,25047
3450,25045
3451,25048
3452,25047
3453,25045
3454,25040
3455,25041
3456,25043
3457,25043
3458,25046
3459,25051
3460,25056
3461,25054
3462,25050
3463,25049
3464,25052
3465,25056
3466,25051
3467,25052
3468,25050
3469,25049
3470,25048
3471,25048
3472,25048
3473,25048
3474,25053
3475,25054
3476,25058
3477,25058
3478,25059
3479,25057
3480,25057
3481,25060
3482,25062
3483,25060
3484,25056
3485,25057
3486,25052
3487,25053
3488,25051
3489,25057
3490,25063
3491,25058
3492,25061
3493,25052
3494,25050
3495,25048
3496,25051
3497,25055
3498,25060
3499,25065
3500,25068
3501,25068
3502,25068
3503,25065
3504,25067
3505,25065
3506,25067
3507,25073
3508,25072
3509,25070
3510,25068
3511,25071
3512,25069
3513,25066
3514,25065
3515,25067
3516,25069
3517,25071
3518,25069
3519,25069
3520,25072
3521,25072
3522,25067
3523,25064
3524,25067
3525,25067
3526,25066
3527,25069
3528,25070
3529,25073
3530,25075
3531,25075
3532,25076
3533,25074
3534,25071
3535,25070
3536,25069
3537,25074
3538,25077
3539,25076
3540,25075
3541,25072
3542,25076
3543,25076
3544,25075
3545,25075
3546,25079
3547,25080
3548,25080
3549,25082
3550,25085
3551,25083
3552,25080
3553,25082
3554,25081
3555,25079
3556,25079
3557,25075
3558,25073
3559,25070
3560,25070
3561,25072
3562,25068
3563,25066
3564,25066
3565,25063
3566,25062
3567,25065
3568,25066
3569,25065
3570,25070
3571,25076
3572,25076
3573,25075
3574,25074
3575,25075
3576,25073
3577,25069
3578,25070
3579,25072
3580,25073
3581,25071
3582,25069
3583,25066
3584,25065
3585,25066
3586,25066
3587,25068
3588,25069
3589,25067
3590,25069
3591,25066
3592,25071
3593,25075
3594,25076
3595,25075
3596,25074
3597,25073
3598,25077
3599,25078
3600,25076
3601,25077
3602,25080
3603,25081
3604,25081
3605,25082
3606,25084
3607,25079
3608,25080
3609,25079
3610,25080
3611,25084
3612,25085
3613,25087
3614,25088
3615,25087
3616,25085
3617,25084
3618,25082
3619,25079
3620,25082
3621,25085
3622,25088
3623,25089
3624,25090
3625,25090
3626,25090
3627,25093
3628,25095
3629,25090
3630,25095
3631,25093
3632,25092
3633,25093
3634,25088
3635,25082
3636,25081
3637,25080
3638,25080
3639,25083
3640,25084
3641,25085
3642,25081
3643,25080
3644,25079
3645,25079
3646,25077
3647,25078
3648,25077
3649,25077
3650,25080
3651,25082
3652,25084
3653,25082
3654,25082
3655,25079
3656,25080
3657,25080
3658,25079
3659,25081
3660,25082
3661,25084
3662,25088
3663,25088
3664,25090
3665,25090
3666,25087
3667,25082
3668,25082
3669,25082
3670,25084
3671,25086
3672,25087
3673,25083
3674,25083
3675,25081
3676,25077
3677,25078
3678,25078
3679,25075
3680,25075
3681,25074
3682,25076
3683,25075
3684,25075
3685,25076
3686,25079
3687,25079
3688,25078
3689,25080
3690,25083
3691,25082
3692,25082
3693,25081
3694,25079
3695,25079
3696,25082
3697,25083
3698,25080
3699,25081
3700,25084
3701,25085
3702,25085
3703,25085
3704,25084
3705,25085
3706,25086
3707,25087
3708,25090
3709,25090
3710,25090
3711,25092
3712,25094
3713,25095
3714,25095
3715,25094
3716,25093
3717,25094
3718,25091
3719,25088
3720,25087
3721,25087
3722,25089
3723,25088
3724,25089
3725,25090
3726,25089
3727,25087
3728,25087
3729,25089
3730,25088
3731,25090
3732,25092
3733,25092
3734,25092
3735,25092
3736,25093
3737,25094
3738,25096
3739,25095
3740,25094
3741,25093
3742,25093
3743,25091
3744,25093
3745,25092
3746,25091
3747,25091
3748,25091
3749,25094
3750,25093
3751,25094
3752,25095
3753,25096
3754,25098
3755,25099
3756,25100
3757,25100
3758,25100
3759,25101
3760,25103
3761,25104
3762,25104
3763,25103
3764,25104
3765,25107
3766,25106
3767,25107
3768,25105
3769,25103
3770,25104
3771,25103
3772,25105
3773,25104
3774,25102
3775,25105
3776,25106
3777,25107
3778,25107
3779,25105
3780,25104
3781,25104
3782,25108
3783,25110
3784,25110
3785,25109
3786,25112
3787,25107
3788,25110
3789,25112
3790,25113
3791,25115
3792,25116
3793,25114
3794,25116
3795,25116
3796,25117
3797,25118
3798,25119
3799,25115
3800,25116
3801,25117
3802,25117
3803,25115
3804,25115
3805,25115
3806,25118
3807,25118
3808,25119
3809,25120
3810,25120
3811,25120
3812,25122
3813,25122
3814,25124
3815,25125
3816,25124
3817,25123
3818,25122
3819,25119
3820,25118
3821,25116
3822,25114
3823,25118
3824,25116
3825,25117
3826,25116
3827,25116
3828,25113
3829,25116
3830,25113
3831,25115
3832,25117
3833,25118
3834,25114
3835,25115
3836,25114
3837,25113
3838,25114
3839,25113
3840,25115
3841,25113
